Freq.	V(out)
1.16317801385628e+002	(-1.02670487446889e+000dB,5.40588976825402e+001°)
1.17126855675653e+002	(-1.01257378566263e+000dB,5.36919513473837e+001°)
1.17941537383291e+002	(-9.98647970534376e-001dB,5.33272969516119e+001°)
1.18761885650327e+002	(-9.84924519473297e-001dB,5.29649253975593e+001°)
1.19587939890798e+002	(-9.71400558095845e-001dB,5.26048274671344e+001°)
1.20419739792889e+002	(-9.58073247107224e-001dB,5.22469938268661e+001°)
1.21257325320835e+002	(-9.44939782150454e-001dB,5.18914150328526e+001°)
1.22100736716848e+002	(-9.31997393643290e-001dB,5.15380815356104e+001°)
1.22950014503044e+002	(-9.19243346603981e-001dB,5.11869836848250e+001°)
1.23805199483395e+002	(-9.06674940465996e-001dB,5.08381117340026e+001°)
1.24666332745683e+002	(-8.94289508882555e-001dB,5.04914558450235e+001°)
1.25533455663483e+002	(-8.82084419521454e-001dB,5.01470060925976e+001°)
1.26406609898144e+002	(-8.70057073850847e-001dB,4.98047524686227e+001°)
1.27285837400790e+002	(-8.58204906915980e-001dB,4.94646848864449e+001°)
1.28171180414343e+002	(-8.46525387108060e-001dB,4.91267931850241e+001°)
1.29062681475544e+002	(-8.35016015925374e-001dB,4.87910671330029e+001°)
1.29960383417001e+002	(-8.23674327727151e-001dB,4.84574964326807e+001°)
1.30864329369249e+002	(-8.12497889480579e-001dB,4.81260707238946e+001°)
1.31774562762815e+002	(-8.01484300501692e-001dB,4.77967795878062e+001°)
1.32691127330314e+002	(-7.90631192190157e-001dB,4.74696125505973e+001°)
1.33614067108543e+002	(-7.79936227758766e-001dB,4.71445590870735e+001°)
1.34543426440598e+002	(-7.69397101957767e-001dB,4.68216086241786e+001°)
1.35479249978008e+002	(-7.59011540794505e-001dB,4.65007505444192e+001°)
1.36421582682877e+002	(-7.48777301248823e-001dB,4.61819741892020e+001°)
1.37370469830044e+002	(-7.38692170984403e-001dB,4.58652688620838e+001°)
1.38325957009262e+002	(-7.28753968056686e-001dB,4.55506238319370e+001°)
1.39288090127384e+002	(-7.18960540617428e-001dB,4.52380283360294e+001°)
1.40256915410570e+002	(-7.09309766616254e-001dB,4.49274715830221e+001°)
1.41232479406509e+002	(-6.99799553499768e-001dB,4.46189427558849e+001°)
1.42214828986655e+002	(-6.90427837908230e-001dB,4.43124310147315e+001°)
1.43204011348480e+002	(-6.81192585370367e-001dB,4.40079254995756e+001°)
1.44200074017737e+002	(-6.72091789996069e-001dB,4.37054153330082e+001°)
1.45203064850750e+002	(-6.63123474168073e-001dB,4.34048896228001e+001°)
1.46213032036708e+002	(-6.54285688232129e-001dB,4.31063374644272e+001°)
1.47230024099984e+002	(-6.45576510186236e-001dB,4.28097479435231e+001°)
1.48254089902464e+002	(-6.36994045369216e-001dB,4.25151101382591e+001°)
1.49285278645894e+002	(-6.28536426148650e-001dB,4.22224131216522e+001°)
1.50323639874246e+002	(-6.20201811608615e-001dB,4.19316459638047e+001°)
1.51369223476100e+002	(-6.11988387237307e-001dB,4.16427977340737e+001°)
1.52422079687034e+002	(-6.03894364614739e-001dB,4.13558575031746e+001°)
1.53482259092047e+002	(-5.95917981100603e-001dB,4.10708143452185e+001°)
1.54549812627980e+002	(-5.88057499522952e-001dB,4.07876573396853e+001°)
1.55624791585970e+002	(-5.80311207867011e-001dB,4.05063755733333e+001°)
1.56707247613913e+002	(-5.72677418965224e-001dB,4.02269581420476e+001°)
1.57797232718942e+002	(-5.65154470188042e-001dB,3.99493941526276e+001°)
1.58894799269930e+002	(-5.57740723135782e-001dB,3.96736727245161e+001°)
1.60000000000005e+002	(-5.50434563331802e-001dB,3.93997829914696e+001°)
1.61112888009080e+002	(-5.43234399916955e-001dB,3.91277141031726e+001°)
1.62233516766409e+002	(-5.36138665345600e-001dB,3.88574552267973e+001°)
1.63361940113156e+002	(-5.29145815083154e-001dB,3.85889955485080e+001°)
1.64498212264976e+002	(-5.22254327305348e-001dB,3.83223242749141e+001°)
1.65642387814625e+002	(-5.15462702599306e-001dB,3.80574306344706e+001°)
1.66794521734584e+002	(-5.08769463666612e-001dB,3.77943038788288e+001°)
1.67954669379696e+002	(-5.02173155028153e-001dB,3.75329332841385e+001°)
1.69122886489826e+002	(-4.95672342731325e-001dB,3.72733081523012e+001°)
1.70299229192543e+002	(-4.89265614059118e-001dB,3.70154178121776e+001°)
1.71483754005812e+002	(-4.82951577241691e-001dB,3.67592516207491e+001°)
1.72676517840714e+002	(-4.76728861169998e-001dB,3.65047989642350e+001°)
1.73877578004175e+002	(-4.70596115112089e-001dB,3.62520492591666e+001°)
1.75086992201724e+002	(-4.64552008431460e-001dB,3.60009919534192e+001°)
1.76304818540263e+002	(-4.58595230308221e-001dB,3.57516165272028e+001°)
1.77531115530861e+002	(-4.52724489462537e-001dB,3.55039124940128e+001°)
1.78765942091561e+002	(-4.46938513880901e-001dB,3.52578694015420e+001°)
1.80009357550215e+002	(-4.41236050544744e-001dB,3.50134768325547e+001°)
1.81261421647333e+002	(-4.35615865161837e-001dB,3.47707244057237e+001°)
1.82522194538953e+002	(-4.30076741900467e-001dB,3.45296017764314e+001°)
1.83791736799531e+002	(-4.24617483126175e-001dB,3.42900986375362e+001°)
1.85070109424852e+002	(-4.19236909141387e-001dB,3.40522047201050e+001°)
1.86357373834959e+002	(-4.13933857927568e-001dB,3.38159097941120e+001°)
1.87653591877106e+002	(-4.08707184890500e-001dB,3.35812036691062e+001°)
1.88958825828731e+002	(-4.03555762608093e-001dB,3.33480761948473e+001°)
1.90273138400441e+002	(-3.98478480581197e-001dB,3.31165172619114e+001°)
1.91596592739035e+002	(-3.93474244987090e-001dB,3.28865168022671e+001°)
1.92929252430528e+002	(-3.88541978436005e-001dB,3.26580647898229e+001°)
1.94271181503214e+002	(-3.83680619730318e-001dB,3.24311512409473e+001°)
1.95622444430737e+002	(-3.78889123626681e-001dB,3.22057662149612e+001°)
1.96983106135193e+002	(-3.74166460601057e-001dB,3.19818998146048e+001°)
1.98353231990244e+002	(-3.69511616616502e-001dB,3.17595421864784e+001°)
1.99732887824264e+002	(-3.64923592893929e-001dB,3.15386835214593e+001°)
2.01122139923499e+002	(-3.60401405685640e-001dB,3.13193140550940e+001°)
2.02521055035251e+002	(-3.55944086051723e-001dB,3.11014240679676e+001°)
2.03929700371089e+002	(-3.51550679639333e-001dB,3.08850038860511e+001°)
2.05348143610071e+002	(-3.47220246464720e-001dB,3.06700438810257e+001°)
2.06776452902005e+002	(-3.42951860698219e-001dB,3.04565344705872e+001°)
2.08214696870716e+002	(-3.38744610451938e-001dB,3.02444661187293e+001°)
2.09662944617345e+002	(-3.34597597570251e-001dB,3.00338293360070e+001°)
2.11121265723670e+002	(-3.30509937423172e-001dB,2.98246146797809e+001°)
2.12589730255449e+002	(-3.26480758702377e-001dB,2.96168127544434e+001°)
2.14068408765785e+002	(-3.22509203220076e-001dB,2.94104142116255e+001°)
2.15557372298518e+002	(-3.18594425710563e-001dB,2.92054097503875e+001°)
2.17056692391635e+002	(-3.14735593634547e-001dB,2.90017901173927e+001°)
2.18566441080711e+002	(-3.10931886986144e-001dB,2.87995461070634e+001°)
2.20086690902366e+002	(-3.07182498102480e-001dB,2.85986685617231e+001°)
2.21617514897755e+002	(-3.03486631476126e-001dB,2.83991483717215e+001°)
2.23158986616072e+002	(-2.99843503570016e-001dB,2.82009764755462e+001°)
2.24711180118087e+002	(-2.96252342635005e-001dB,2.80041438599192e+001°)
2.26274169979703e+002	(-2.92712388530160e-001dB,2.78086415598801e+001°)
2.27848031295539e+002	(-2.89222892545348e-001dB,2.76144606588556e+001°)
2.29432839682540e+002	(-2.85783117226726e-001dB,2.74215922887162e+001°)
2.31028671283607e+002	(-2.82392336204374e-001dB,2.72300276298209e+001°)
2.32635602771258e+002	(-2.79049834022696e-001dB,2.70397579110490e+001°)
2.34253711351308e+002	(-2.75754905973251e-001dB,2.68507744098210e+001°)
2.35883074766584e+002	(-2.72506857929884e-001dB,2.66630684521085e+001°)
2.37523771300656e+002	(-2.69305006186424e-001dB,2.64766314124323e+001°)
2.39175879781598e+002	(-2.66148677296763e-001dB,2.62914547138509e+001°)
2.40839479585779e+002	(-2.63037207917163e-001dB,2.61075298279393e+001°)
2.42514650641672e+002	(-2.59969944651140e-001dB,2.59248482747568e+001°)
2.44201473433698e+002	(-2.56946243896465e-001dB,2.57434016228066e+001°)
2.45900029006090e+002	(-2.53965471694438e-001dB,2.55631814889864e+001°)
2.47610398966791e+002	(-2.51027003581656e-001dB,2.53841795385295e+001°)
2.49332665491369e+002	(-2.48130224443715e-001dB,2.52063874849384e+001°)
2.51066911326969e+002	(-2.45274528371402e-001dB,2.50297970899104e+001°)
2.52813219796289e+002	(-2.42459318518783e-001dB,2.48544001632544e+001°)
2.54571674801583e+002	(-2.39684006963671e-001dB,2.46801885628020e+001°)
2.56342360828688e+002	(-2.36948014570074e-001dB,2.45071541943099e+001°)
2.58125362951089e+002	(-2.34250770852880e-001dB,2.43352890113563e+001°)
2.59920766834005e+002	(-2.31591713844441e-001dB,2.41645850152309e+001°)
2.61728658738499e+002	(-2.28970289963285e-001dB,2.39950342548175e+001°)
2.63549125525633e+002	(-2.26385953884974e-001dB,2.38266288264721e+001°)
2.65382254660631e+002	(-2.23838168414621e-001dB,2.36593608738937e+001°)
2.67228134217088e+002	(-2.21326404361739e-001dB,2.34932225879904e+001°)
2.69086852881198e+002	(-2.18850140416743e-001dB,2.33282062067401e+001°)
2.70958499956018e+002	(-2.16408863029537e-001dB,2.31643040150456e+001°)
2.72843165365756e+002	(-2.14002066289864e-001dB,2.30015083445854e+001°)
2.74740939660091e+002	(-2.11629251809642e-001dB,2.28398115736595e+001°)
2.76651914018527e+002	(-2.09289928606934e-001dB,2.26792061270303e+001°)
2.78576180254770e+002	(-2.06983612991985e-001dB,2.25196844757604e+001°)
2.80513830821141e+002	(-2.04709828454748e-001dB,2.23612391370449e+001°)
2.82464958813020e+002	(-2.02468105554398e-001dB,2.22038626740409e+001°)
2.84429657973313e+002	(-2.00257981810443e-001dB,2.20475476956924e+001°)
2.86408022696961e+002	(-1.98079001595612e-001dB,2.18922868565525e+001°)
2.88400148035476e+002	(-1.95930716030306e-001dB,2.17380728566014e+001°)
2.90406129701502e+002	(-1.93812682878848e-001dB,2.15848984410618e+001°)
2.92426064073419e+002	(-1.91724466447251e-001dB,2.14327564002109e+001°)
2.94460048199971e+002	(-1.89665637482662e-001dB,2.12816395691896e+001°)
2.96508179804929e+002	(-1.87635773074299e-001dB,2.11315408278087e+001°)
2.98570557291789e+002	(-1.85634456556073e-001dB,2.09824531003532e+001°)
3.00647279748495e+002	(-1.83661277410579e-001dB,2.08343693553832e+001°)
3.02738446952202e+002	(-1.81715831174727e-001dB,2.06872826055327e+001°)
3.04844159374071e+002	(-1.79797719346843e-001dB,2.05411859073068e+001°)
3.06964518184096e+002	(-1.77906549295118e-001dB,2.03960723608763e+001°)
3.09099625255962e+002	(-1.76041934167732e-001dB,2.02519351098699e+001°)
3.11249583171943e+002	(-1.74203492804046e-001dB,2.01087673411656e+001°)
3.13414495227828e+002	(-1.72390849647601e-001dB,1.99665622846793e+001°)
3.15594465437887e+002	(-1.70603634660172e-001dB,1.98253132131526e+001°)
3.17789598539863e+002	(-1.68841483237259e-001dB,1.96850134419387e+001°)
3.20000000000012e+002	(-1.67104036125057e-001dB,1.95456563287865e+001°)
3.22225776018162e+002	(-1.65390939338573e-001dB,1.94072352736245e+001°)
3.24467033532821e+002	(-1.63701844081029e-001dB,1.92697437183418e+001°)
3.26723880226314e+002	(-1.62036406664639e-001dB,1.91331751465697e+001°)
3.28996424529954e+002	(-1.60394288432618e-001dB,1.89975230834612e+001°)
3.31284775629253e+002	(-1.58775155682343e-001dB,1.88627810954696e+001°)
3.33589043469171e+002	(-1.57178679589807e-001dB,1.87289427901267e+001°)
3.35909338759394e+002	(-1.55604536135227e-001dB,1.85960018158195e+001°)
3.38245772979655e+002	(-1.54052406029803e-001dB,1.84639518615671e+001°)
3.40598458385088e+002	(-1.52521974643754e-001dB,1.83327866567960e+001°)
3.42967508011627e+002	(-1.51012931935250e-001dB,1.82024999711155e+001°)
3.45353035681430e+002	(-1.49524972380808e-001dB,1.80730856140922e+001°)
3.47755156008352e+002	(-1.48057794906377e-001dB,1.79445374350244e+001°)
3.50173984403450e+002	(-1.46611102819870e-001dB,1.78168493227154e+001°)
3.52609637080529e+002	(-1.45184603744590e-001dB,1.76900152052478e+001°)
3.55062231061724e+002	(-1.43778009553662e-001dB,1.75640290497560e+001°)
3.57531884183124e+002	(-1.42391036305605e-001dB,1.74388848621995e+001°)
3.60018715100433e+002	(-1.41023404180903e-001dB,1.73145766871362e+001°)
3.62522843294669e+002	(-1.39674837419474e-001dB,1.71910986074943e+001°)
3.65044389077910e+002	(-1.38345064259231e-001dB,1.70684447443460e+001°)
3.67583473599065e+002	(-1.37033816875562e-001dB,1.69466092566797e+001°)
3.70140218849706e+002	(-1.35740831321771e-001dB,1.68255863411729e+001°)
3.72714747669920e+002	(-1.34465847470467e-001dB,1.67053702319652e+001°)
3.75307183754216e+002	(-1.33208608955776e-001dB,1.65859552004314e+001°)
3.77917651657464e+002	(-1.31968863116708e-001dB,1.64673355549547e+001°)
3.80546276800886e+002	(-1.30746360941008e-001dB,1.63495056407001e+001°)
3.83193185478072e+002	(-1.29540857010349e-001dB,1.62324598393882e+001°)
3.85858504861058e+002	(-1.28352109445961e-001dB,1.61161925690692e+001°)
3.88542363006430e+002	(-1.27179879855511e-001dB,1.60006982838974e+001°)
3.91244888861477e+002	(-1.26023933280365e-001dB,1.58859714739057e+001°)
3.93966212270389e+002	(-1.24884038144090e-001dB,1.57720066647811e+001°)
3.96706463980491e+002	(-1.23759966201518e-001dB,1.56587984176400e+001°)
3.99465775648532e+002	(-1.22651492488740e-001dB,1.55463413288042e+001°)
4.02244279847001e+002	(-1.21558395273626e-001dB,1.54346300295779e+001°)
4.05042110070506e+002	(-1.20480456007556e-001dB,1.53236591860241e+001°)
4.07859400742180e+002	(-1.19417459277437e-001dB,1.52134234987428e+001°)
4.10696287220146e+002	(-1.18369192758715e-001dB,1.51039177026489e+001°)
4.13552905804014e+002	(-1.17335447169210e-001dB,1.49951365667511e+001°)
4.16429393741435e+002	(-1.16316016223300e-001dB,1.48870748939312e+001°)
4.19325889234693e+002	(-1.15310696587256e-001dB,1.47797275207243e+001°)
4.22242531447343e+002	(-1.14319287835015e-001dB,1.46730893170993e+001°)
4.25179460510901e+002	(-1.13341592404526e-001dB,1.45671551862405e+001°)
4.28136817531573e+002	(-1.12377415555134e-001dB,1.44619200643296e+001°)
4.31114744597038e+002	(-1.11426565325296e-001dB,1.43573789203288e+001°)
4.34113384783272e+002	(-1.10488852491124e-001dB,1.42535267557638e+001°)
4.37132882161424e+002	(-1.09564090525450e-001dB,1.41503586045086e+001°)
4.40173381804736e+002	(-1.08652095557662e-001dB,1.40478695325706e+001°)
4.43235029795514e+002	(-1.07752686334060e-001dB,1.39460546378760e+001°)
4.46317973232148e+002	(-1.06865684178740e-001dB,1.38449090500572e+001°)
4.49422360236177e+002	(-1.05990912955358e-001dB,1.37444279302395e+001°)
4.52548339959409e+002	(-1.05128199029130e-001dB,1.36446064708301e+001°)
4.55696062591082e+002	(-1.04277371229693e-001dB,1.35454398953067e+001°)
4.58865679365083e+002	(-1.03438260814418e-001dB,1.34469234580081e+001°)
4.62057342567218e+002	(-1.02610701432269e-001dB,1.33490524439245e+001°)
4.65271205542518e+002	(-1.01794529088234e-001dB,1.32518221684896e+001°)
4.68507422702619e+002	(-1.00989582108321e-001dB,1.31552279773728e+001°)
4.71766149533172e+002	(-1.00195701105068e-001dB,1.30592652462734e+001°)
4.75047542601315e+002	(-9.94127289435846e-002dB,1.29639293807143e+001°)
4.78351759563200e+002	(-9.86405107081000e-002dB,1.28692158158377e+001°)
4.81678959171561e+002	(-9.78788936690239e-002dB,1.27751200162009e+001°)
4.85029301283347e+002	(-9.71277272505362e-002dB,1.26816374755742e+001°)
4.88402946867399e+002	(-9.63868629985651e-002dB,1.25887637167380e+001°)
4.91800058012184e+002	(-9.56561545494359e-002dB,1.24964942912826e+001°)
4.95220797933585e+002	(-9.49354575987930e-002dB,1.24048247794075e+001°)
4.98665330982741e+002	(-9.42246298711370e-002dB,1.23137507897227e+001°)
5.02133822653941e+002	(-9.35235310897333e-002dB,1.22232679590503e+001°)
5.05626439592583e+002	(-9.28320229470053e-002dB,1.21333719522270e+001°)
5.09143349603169e+002	(-9.21499690754347e-002dB,1.20440584619085e+001°)
5.12684721657380e+002	(-9.14772350187317e-002dB,1.19553232083734e+001°)
5.16250725902183e+002	(-9.08136882036704e-002dB,1.18671619393293e+001°)
5.19841533668013e+002	(-9.01591979121161e-002dB,1.17795704297189e+001°)
5.23457317477002e+002	(-8.95136352536556e-002dB,1.16925444815283e+001°)
5.27098251051269e+002	(-8.88768731384543e-002dB,1.16060799235947e+001°)
5.30764509321265e+002	(-8.82487862507861e-002dB,1.15201726114162e+001°)
5.34456268434179e+002	(-8.76292510226345e-002dB,1.14348184269622e+001°)
5.38173705762400e+002	(-8.70181456079473e-002dB,1.13500132784851e+001°)
5.41916999912040e+002	(-8.64153498571270e-002dB,1.12657531003321e+001°)
5.45686330731516e+002	(-8.58207452919333e-002dB,1.11820338527589e+001°)
5.49481879320186e+002	(-8.52342150808737e-002dB,1.10988515217438e+001°)
5.53303828037057e+002	(-8.46556440147216e-002dB,1.10162021188033e+001°)
5.57152360509543e+002	(-8.40849184825858e-002dB,1.09340816808079e+001°)
5.61027661642286e+002	(-8.35219264483587e-002dB,1.08524862697997e+001°)
5.64929917626043e+002	(-8.29665574272985e-002dB,1.07714119728104e+001°)
5.68859315946629e+002	(-8.24187024631733e-002dB,1.06908549016802e+001°)
5.72816045393927e+002	(-8.18782541056385e-002dB,1.06108111928784e+001°)
5.76800296070956e+002	(-8.13451063879685e-002dB,1.05312770073241e+001°)
5.80812259403008e+002	(-8.08191548051552e-002dB,1.04522485302084e+001°)
5.84852128146842e+002	(-8.03002962921637e-002dB,1.03737219708171e+001°)
5.88920096399945e+002	(-7.97884292027901e-002dB,1.02956935623551e+001°)
5.93016359609863e+002	(-7.92834532885722e-002dB,1.02181595617711e+001°)
5.97141114583583e+002	(-7.87852696780279e-002dB,1.01411162495831e+001°)
6.01294559496994e+002	(-7.82937808565166e-002dB,1.00645599297057e+001°)
6.05476893904408e+002	(-7.78088906458333e-002dB,9.98848692927773e+000°)
6.09688318748146e+002	(-7.73305041846548e-002dB,9.91289359849076e+000°)
6.13929036368196e+002	(-7.68585279089203e-002dB,9.83777631041885e+000°)
6.18199250511928e+002	(-7.63928695326160e-002dB,9.76313146084915e+000°)
6.22499166343890e+002	(-7.59334380287999e-002dB,9.68895546811336e+000°)
6.26828990455661e+002	(-7.54801436109906e-002dB,9.61524477292024e+000°)
6.31188930875777e+002	(-7.50328977146926e-002dB,9.54199583818889e+000°)
6.35579197079731e+002	(-7.45916129792921e-002dB,9.46920514888305e+000°)
6.40000000000028e+002	(-7.41562032301086e-002dB,9.39686921184648e+000°)
6.44451552036329e+002	(-7.37265834608426e-002dB,9.32498455563887e+000°)
6.48934067065647e+002	(-7.33026698162154e-002dB,9.25354773037307e+000°)
6.53447760452633e+002	(-7.28843795746693e-002dB,9.18255530755292e+000°)
6.57992849059912e+002	(-7.24716311317257e-002dB,9.11200387991218e+000°)
6.62569551258511e+002	(-7.20643439831257e-002dB,9.04189006125440e+000°)
6.67178086938347e+002	(-7.16624387085861e-002dB,8.97221048629331e+000°)
6.71818677518793e+002	(-7.12658369554812e-002dB,8.90296181049472e+000°)
6.76491545959314e+002	(-7.08744614230493e-002dB,8.83414070991870e+000°)
6.81196916770181e+002	(-7.04882358464884e-002dB,8.76574388106308e+000°)
6.85935016023258e+002	(-7.01070849816170e-002dB,8.69776804070760e+000°)
6.90706071362864e+002	(-6.97309345895088e-002dB,8.63020992575902e+000°)
6.95510312016709e+002	(-6.93597114214051e-002dB,8.56306629309712e+000°)
7.00347968806905e+002	(-6.89933432039513e-002dB,8.49633391942135e+000°)
7.05219274161063e+002	(-6.86317586244433e-002dB,8.43000960109884e+000°)
7.10124462123453e+002	(-6.82748873163978e-002dB,8.36409015401270e+000°)
7.15063768366253e+002	(-6.79226598453867e-002dB,8.29857241341145e+000°)
7.20037430200871e+002	(-6.75750076949178e-002dB,8.23345323375946e+000°)
7.25045686589344e+002	(-6.72318632525556e-002dB,8.16872948858784e+000°)
7.30088778155824e+002	(-6.68931597963535e-002dB,8.10439807034640e+000°)
7.35166947198136e+002	(-6.65588314812621e-002dB,8.04045589025656e+000°)
7.40280437699418e+002	(-6.62288133259879e-002dB,7.97689987816482e+000°)
7.45429495339846e+002	(-6.59030411997411e-002dB,7.91372698239715e+000°)
7.50614367508437e+002	(-6.55814518093766e-002dB,7.85093416961434e+000°)
7.55835303314934e+002	(-6.52639826866367e-002dB,7.78851842466802e+000°)
7.61092553601776e+002	(-6.49505721755932e-002dB,7.72647675045749e+000°)
7.66386370956150e+002	(-6.46411594202190e-002dB,7.66480616778742e+000°)
7.71717009722122e+002	(-6.43356843521369e-002dB,7.60350371522614e+000°)
7.77084726012866e+002	(-6.40340876785461e-002dB,7.54256644896524e+000°)
7.82489777722960e+002	(-6.37363108703906e-002dB,7.48199144267926e+000°)
7.87932424540783e+002	(-6.34422961504863e-002dB,7.42177578738676e+000°)
7.93412927960988e+002	(-6.31519864819911e-002dB,7.36191659131172e+000°)
7.98931551297069e+002	(-6.28653255569752e-002dB,7.30241097974613e+000°)
8.04488559694007e+002	(-6.25822577851459e-002dB,7.24325609491292e+000°)
8.10084220141017e+002	(-6.23027282826674e-002dB,7.18444909583003e+000°)
8.15718801484366e+002	(-6.20266828611691e-002dB,7.12598715817490e+000°)
8.21392574440297e+002	(-6.17540680170120e-002dB,7.06786747415014e+000°)
8.27105811608034e+002	(-6.14848309203633e-002dB,7.01008725234936e+000°)
8.32858787482876e+002	(-6.12189194048875e-002dB,6.95264371762429e+000°)
8.38651778469392e+002	(-6.09562819571885e-002dB,6.89553411095236e+000°)
8.44485062894692e+002	(-6.06968677065036e-002dB,6.83875568930507e+000°)
8.50358921021807e+002	(-6.04406264146550e-002dB,6.78230572551694e+000°)
8.56273635063152e+002	(-6.01875084659133e-002dB,6.72618150815561e+000°)
8.62229489194082e+002	(-5.99374648571661e-002dB,6.67038034139209e+000°)
8.68226769566551e+002	(-5.96904471881582e-002dB,6.61489954487200e+000°)
8.74265764322854e+002	(-5.94464076518207e-002dB,6.55973645358768e+000°)
8.80346763609478e+002	(-5.92052990247470e-002dB,6.50488841775075e+000°)
8.86470059591034e+002	(-5.89670746578562e-002dB,6.45035280266538e+000°)
8.92635946464302e+002	(-5.87316884670150e-002dB,6.39612698860230e+000°)
8.98844720472361e+002	(-5.84990949240116e-002dB,6.34220837067347e+000°)
9.05096679918824e+002	(-5.82692490473368e-002dB,6.28859435870767e+000°)
9.11392125182169e+002	(-5.80421063934319e-002dB,6.23528237712626e+000°)
9.17731358730174e+002	(-5.78176230476756e-002dB,6.18226986482005e+000°)
9.24114685134442e+002	(-5.75957556158679e-002dB,6.12955427502662e+000°)
9.30542411085043e+002	(-5.73764612154439e-002dB,6.07713307520838e+000°)
9.37014845405245e+002	(-5.71596974671098e-002dB,6.02500374693118e+000°)
9.43532299066350e+002	(-5.69454224863568e-002dB,5.97316378574372e+000°)
9.50095085202637e+002	(-5.67335948751568e-002dB,5.92161070105753e+000°)
9.56703519126407e+002	(-5.65241737139046e-002dB,5.87034201602746e+000°)
9.63357918343130e+002	(-5.63171185531521e-002dB,5.81935526743295e+000°)
9.70058602566702e+002	(-5.61123894056266e-002dB,5.76864800555997e+000°)
9.76805893734805e+002	(-5.59099467384561e-002dB,5.71821779408340e+000°)
9.83600116024376e+002	(-5.57097514652532e-002dB,5.66806220995014e+000°)
9.90441595867178e+002	(-5.55117649383482e-002dB,5.61817884326290e+000°)
9.97330661965489e+002	(-5.53159489413129e-002dB,5.56856529716429e+000°)
1.00426764530789e+003	(-5.51222656812567e-002dB,5.51921918772194e+000°)
1.01125287918517e+003	(-5.49306777814392e-002dB,5.47013814381391e+000°)
1.01828669920635e+003	(-5.47411482739177e-002dB,5.42131980701470e+000°)
1.02536944331477e+003	(-5.45536405922578e-002dB,5.37276183148223e+000°)
1.03250145180437e+003	(-5.43681185642417e-002dB,5.32446188384442e+000°)
1.03968306733603e+003	(-5.41845464048795e-002dB,5.27641764308790e+000°)
1.04691463495401e+003	(-5.40028887092539e-002dB,5.22862680044559e+000°)
1.05419650210255e+003	(-5.38231104455999e-002dB,5.18108705928614e+000°)
1.06152901864254e+003	(-5.36451769484096e-002dB,5.13379613500335e+000°)
1.06891253686837e+003	(-5.34690539116073e-002dB,5.08675175490592e+000°)
1.07634741152481e+003	(-5.32947073818184e-002dB,5.03995165810867e+000°)
1.08383399982409e+003	(-5.31221037516946e-002dB,4.99339359542300e+000°)
1.09137266146304e+003	(-5.29512097532656e-002dB,4.94707532924912e+000°)
1.09896375864038e+003	(-5.27819924515207e-002dB,4.90099463346792e+000°)
1.10660765607412e+003	(-5.26144192378024e-002dB,4.85514929333396e+000°)
1.11430472101910e+003	(-5.24484578235236e-002dB,4.80953710536861e+000°)
1.12205532328458e+003	(-5.22840762338204e-002dB,4.76415587725369e+000°)
1.12985983525210e+003	(-5.21212428011843e-002dB,4.71900342772626e+000°)
1.13771863189327e+003	(-5.19599261593901e-002dB,4.67407758647292e+000°)
1.14563209078786e+003	(-5.18000952372813e-002dB,4.62937619402524e+000°)
1.15360059214192e+003	(-5.16417192527146e-002dB,4.58489710165588e+000°)
1.16162451880603e+003	(-5.14847677064668e-002dB,4.54063817127441e+000°)
1.16970425629369e+003	(-5.13292103763767e-002dB,4.49659727532444e+000°)
1.17784019279990e+003	(-5.11750173113968e-002dB,4.45277229668080e+000°)
1.18603271921974e+003	(-5.10221588256337e-002dB,4.40916112854723e+000°)
1.19428222916717e+003	(-5.08706054927429e-002dB,4.36576167435461e+000°)
1.20258911899400e+003	(-5.07203281400288e-002dB,4.32257184765984e+000°)
1.21095378780882e+003	(-5.05712978427499e-002dB,4.27958957204463e+000°)
1.21937663749630e+003	(-5.04234859185887e-002dB,4.23681278101534e+000°)
1.22785807273640e+003	(-5.02768639219572e-002dB,4.19423941790322e+000°)
1.23639850102387e+003	(-5.01314036384619e-002dB,4.15186743576445e+000°)
1.24499833268779e+003	(-4.99870770794407e-002dB,4.10969479728138e+000°)
1.25365798091133e+003	(-4.98438564764925e-002dB,4.06771947466417e+000°)
1.26237786175156e+003	(-4.97017142759889e-002dB,4.02593944955191e+000°)
1.27115839415947e+003	(-4.95606231338743e-002dB,3.98435271291566e+000°)
1.28000000000007e+003	(-4.94205559102311e-002dB,3.94295726496044e+000°)
1.28890310407267e+003	(-4.92814856639388e-002dB,3.90175111502905e+000°)
1.29786813413130e+003	(-4.91433856475892e-002dB,3.86073228150463e+000°)
1.30689552090528e+003	(-4.90062293021652e-002dB,3.81989879171574e+000°)
1.31598569811983e+003	(-4.88699902519460e-002dB,3.77924868183955e+000°)
1.32513910251703e+003	(-4.87346422993116e-002dB,3.73877999680733e+000°)
1.33435617387670e+003	(-4.86001594197390e-002dB,3.69849079020922e+000°)
1.34363735503760e+003	(-4.84665157566960e-002dB,3.65837912419990e+000°)
1.35298309191864e+003	(-4.83336856166115e-002dB,3.61844306940429e+000°)
1.36239383354037e+003	(-4.82016434639334e-002dB,3.57868070482399e+000°)
1.37187003204653e+003	(-4.80703639161036e-002dB,3.53909011774387e+000°)
1.38141214272574e+003	(-4.79398217387280e-002dB,3.49966940363908e+000°)
